id,城市,岗位,薪资,年限,学历要求,公司名称,公司类型,公司规模,创建时间
10029,深圳,产品,12.0,5.0,大专,深圳象邦建筑科技,装修装饰,299,2024-05-16 14:00:00
10030,深圳,产品,45.0,5.0,本科,深圳市为民创业投资,投资/融资,299,2024-09-23 11:00:00
10031,深圳,产品,30.0,5.0,本科,广东创尔特智能家居,进出口贸易,59,2024-07-21 04:00:00
10032,深圳,产品,16.0,3.0,本科,深圳市昂纬科技开...,半导体/芯片,59,2024-06-12 19:00:00
10033,深圳,产品,70.0,5.0,本科,摩乐吉,智能硬件,59,2024-11-20 14:00:00
10034,深圳,产品,10.0,1.0,大专,海丝路,进出口贸易,59,2024-05-09 16:00:00
10035,深圳,产品,25.0,1.0,大专,某大型日化公司,日化,749,2024-01-20 13:00:00
10036,深圳,产品,16.5,0.0,本科,航鸿达科技,物联网,59,2024-09-01 09:00:00
10037,深圳,产品,10.0,1.0,本科,乐游五洲,旅游/景区,299,2024-07-05 11:00:00
10038,深圳,产品,6.5,1.0,大专,利维,进出口贸易,10,2024-01-09 09:00:00
10039,深圳,产品,15.5,1.0,大专,凌昂科技,电子商务,299,2024-03-30 08:00:00
10040,深圳,产品,20.0,3.0,本科,欣盛商,电子商务,299,2024-10-24 16:00:00
10041,深圳,产品,45.0,5.0,本科,Leaderment,电子商务,299,2024-09-12 12:00:00
10042,深圳,产品,19.5,3.0,本科,聚光宇业机电有限公司,专用设备,59,2024-03-23 08:00:00
10043,深圳,产品,90.0,10.0,本科,某大型互联网OTO平台公司,互联网,299,2024-05-07 09:00:00
10044,深圳,产品,37.5,5.0,本科,某智能硬件公司,智能硬件,59,2024-06-21 11:00:00
10045,深圳,产品,5.5,1.0,大专,深圳同创泰达,仪器仪表/工业自动化,59,2024-03-22 10:00:00
10046,深圳,产品,15.0,3.0,本科,四海芯舟,电子商务,299,2024-11-06 11:00:00
10047,深圳,产品,23.0,3.0,大专,敏思达,计算机软件,59,2024-10-09 11:00:00
10048,深圳,产品,22.5,3.0,大专,人均科技有限公司,半导体/芯片,59,2024-03-03 11:00:00
10049,深圳,产品,3.5,0.0,大专,深圳米米猫猫宠物用品,批发/零售,10,2024-03-05 10:00:00
10050,深圳,产品,15.5,0.0,大专,名品天下商贸,其他消费品,59,2024-08-19 09:00:00
10051,深圳,产品,65.0,10.0,本科,深圳某中型电子商务公司,电子商务,299,2024-10-06 11:00:00
10052,深圳,产品,42.5,5.0,本科,某深圳大型已上市电子商务公司,电子商务,5499,2024-10-31 14:00:00
10053,深圳,产品,12.5,1.0,高中,奋钧新能源,电子/硬件开发,299,2024-12-14 22:00:00
10054,深圳,产品,22.5,3.0,本科,深圳奥龙达科技,电子商务,10,2024-03-28 10:00:00
10055,深圳,产品,16.0,3.0,大专,小义智能科技,家具/家居,299,2024-03-13 15:00:00
10056,深圳,产品,55.0,5.0,本科,某大型智能硬件公司,智能硬件,299,2024-09-24 09:00:00
10057,深圳,产品,20.0,5.0,大专,巨鼎医疗股份(柯丽尔,计算机软件,5499,2024-08-01 12:00:00
10058,深圳,产品,16.0,3.0,本科,睿服科技,计算机软件,5499,2024-06-03 09:00:00
10059,深圳,产品,20.0,3.0,本科,德富龙,进出口贸易,59,2024-04-24 14:00:00
10060,深圳,产品,45.0,5.0,本科,和乐电子,通信/网络设备,5499,2024-05-08 11:00:00
10061,深圳,产品,55.0,5.0,本科,华为,计算机软件,10000,2024-09-20 15:00:00
10062,深圳,产品,40.0,5.0,本科,路特,电子商务,749,2024-06-03 12:00:00
10063,深圳,产品,24.0,5.0,本科,深圳市零触科技发展,电子商务,299,2024-03-28 17:00:00
10064,深圳,产品,20.0,5.0,大专,某大型电子/半导体/集成电路上市公司,电子/半导体/集成电路,5499,2024-04-09 09:00:00
10065,深圳,产品,21.5,5.0,大专,康成泰,智能硬件/消费电子,299,2024-03-12 12:00:00
10066,深圳,产品,5.5,0.0,学历不限,深圳光追比特科技,游戏,10,2024-05-28 15:00:00
10067,深圳,产品,32.5,0.0,本科,某大型互联网公司,互联网,749,2024-09-09 09:00:00
10068,深圳,产品,95.0,0.0,本科,某移动互联网公司,移动互联网,10,2024-10-07 14:00:00
10069,深圳,产品,25.0,3.0,大专,备倍电,其他行业,749,2024-04-03 08:00:00
10070,深圳,产品,30.0,3.0,大专,创通易购,电子商务,299,2024-12-17 14:00:00
10071,深圳,产品,8.0,1.0,学历不限,今泽科技,电子商务,299,2024-04-14 17:00:00
10072,深圳,产品,52.5,5.0,本科,某500强上市公司,互联网,10000,2024-07-25 11:00:00
10073,深圳,产品,12.5,3.0,大专,Maspower,半导体/芯片,59,2024-08-16 10:00:00
10074,深圳,产品,21.5,3.0,大专,昂牛创新某中型电子商务公司,电子商务,299,2024-08-01 10:00:00
10075,深圳,产品,10.0,1.0,大专,万域通,电子商务,10,2024-06-15 14:00:00
10076,深圳,产品,17.5,1.0,本科,策维软件,互联网,299,2024-04-13 06:00:00
10077,深圳,产品,50.0,5.0,本科,优普联,互联网,299,2024-07-13 08:00:00
10078,深圳,产品,85.0,10.0,本科,深圳某中型互联网大数据服务平台公司,互联网,749,2024-08-19 12:00:00
10079,深圳,产品,12.5,1.0,本科,六维云商,进出口贸易,59,2024-11-14 12:00:00
10080,深圳,产品,8.5,3.0,大专,英思实业,电子商务,59,2024-10-27 06:00:00
10081,深圳,产品,14.0,3.0,本科,泓齐网科,计算机软件,299,2024-10-14 14:00:00
10082,深圳,产品,12.5,1.0,本科,摩罗志远,智能硬件,299,2024-10-15 14:00:00
10083,深圳,产品,22.5,1.0,本科,大疆有为科技,电子商务,59,2024-03-05 12:00:00
10084,深圳,产品,30.0,10.0,本科,捷盛金品,其他生活服务,59,2024-04-21 12:00:00
10085,深圳,产品,21.5,5.0,本科,赛轮集团股份有限...,橡胶/塑料制品,10000,2024-11-06 14:00:00
10086,深圳,产品,20.0,3.0,本科,星创,计算机软件,299,2024-08-29 11:00:00
10087,深圳,产品,25.0,3.0,大专,深圳市欧度利方科...,计算机硬件,749,2024-06-03 09:00:00
10088,深圳,产品,17.5,3.0,大专,全捷通,电子/硬件开发,299,2024-09-25 09:00:00
10089,深圳,产品,17.5,5.0,本科,高科华烨集团,半导体/芯片,5499,2024-06-26 11:00:00
10090,深圳,产品,22.5,3.0,本科,某小型跨境电子商务营销公司,电子商务,59,2024-02-06 14:00:00
10091,深圳,产品,24.0,3.0,本科,深圳市致远科技,互联网,299,2024-09-23 10:00:00
10092,深圳,产品,20.0,1.0,大专,深圳某中型跨境电商公司,互联网,299,2024-12-03 16:00:00
10093,深圳,产品,25.0,5.0,本科,深圳某大型进出口贸易公司,进出口贸易,5499,2024-04-09 11:00:00
10094,深圳,产品,7.5,1.0,大专,雅马星,其他制造业,59,2024-09-21 19:00:00
10095,深圳,产品,45.0,10.0,本科,合元,电子/硬件开发,5499,2024-12-11 10:00:00
10096,深圳,产品,32.5,5.0,本科,蒲桃果跨境,电子商务,299,2024-06-14 11:00:00
10097,深圳,产品,40.0,10.0,本科,宏进农副产品,房地产开发经营,5499,2024-10-09 11:00:00
10098,深圳,产品,42.5,0.0,学历不限,某小型人工智能技术服务公司,计算机服务,59,2024-08-09 14:00:00
10099,深圳,产品,22.5,3.0,本科,智目科技,电子商务,299,2024-05-02 18:00:00
10100,深圳,产品,2.0,0.0,学历不限,雷兰科技公司,计算机软件,10,2024-12-05 14:00:00
10101,深圳,产品,14.5,3.0,本科,拓尔思,互联网,5499,2024-08-24 21:00:00
10102,深圳,产品,12.5,1.0,本科,欣辉家居,批发/零售,59,2024-04-24 17:00:00
10103,深圳,产品,42.5,5.0,本科,优必选机器人,智能硬件,5499,2024-10-09 09:00:00
10104,深圳,产品,28.0,5.0,本科,元征科技,互联网,5499,2024-05-29 15:00:00
10105,深圳,产品,25.0,3.0,大专,某中型进出口贸易公司,进出口贸易,299,2024-08-25 10:00:00
10106,深圳,产品,22.5,5.0,本科,莫尚科技,家用电器,59,2024-04-30 09:00:00
10107,深圳,产品,32.5,5.0,本科,锦凌电子,智能硬件/消费电子,5499,2024-04-09 09:00:00
10108,深圳,产品,22.0,3.0,本科,吉祥星科技,智能硬件,749,2024-09-15 09:00:00
10109,深圳,产品,12.5,0.0,硕士,华洋达国际物流,跨境物流,299,2024-12-27 15:00:00
10110,深圳,产品,20.0,3.0,本科,美的,其他行业,10000,2024-11-21 11:00:00
10111,深圳,产品,62.5,10.0,本科,某知名机械设备公司,机械设备/机电/重工,5499,2024-05-22 10:00:00
10112,深圳,产品,8.5,0.0,大专,中泽教育,学前教育,59,2024-05-13 10:00:00
10113,深圳,产品,19.0,3.0,本科,特宙斯,智能硬件,10,2024-04-04 10:00:00
10114,深圳,产品,14.0,5.0,本科,神州信息,计算机软件,10000,2024-07-11 10:00:00
10115,深圳,产品,20.0,3.0,本科,大同出版传媒有限公司,新闻/出版,59,2024-06-20 18:00:00
10116,深圳,产品,22.5,5.0,本科,深圳市观塘银河电...,企业服务,59,2024-02-28 15:00:00
10117,深圳,产品,35.0,5.0,本科,某大型智能硬件公司,智能硬件,749,2024-05-03 10:00:00
10118,深圳,产品,25.0,5.0,本科,联通浙江产业互联网,互联网,299,2024-08-20 17:00:00
10119,深圳,产品,22.5,3.0,本科,鑫泽源,进出口贸易,299,2024-09-23 11:00:00
10120,深圳,产品,17.0,3.0,本科,上海拓氪斯科技,消费电子,59,2024-05-19 14:00:00
10121,深圳,产品,30.0,5.0,本科,努比亚,通信/网络设备,5499,2024-04-27 15:00:00
10122,深圳,产品,23.0,0.0,本科,倍思奇,电子商务,299,2024-01-18 15:00:00
10123,深圳,产品,25.5,3.0,本科,诚迈科技,互联网,5499,2024-03-07 15:00:00
10124,深圳,产品,20.0,1.0,本科,深圳安巽科技有限公司,计算机软件,299,2024-09-29 08:00:00
10125,深圳,产品,22.5,5.0,本科,深圳创维光伏科技,新能源,749,2024-03-07 09:00:00
10126,深圳,产品,17.5,3.0,本科,大拇指,电子商务,299,2024-10-18 10:00:00
10127,深圳,产品,37.5,0.0,学历不限,某中型电子/半导体/集成电路公司,电子/半导体/集成电路,299,2024-06-25 13:00:00
10128,深圳,产品,37.5,3.0,本科,深圳恪瑞管理咨询,咨询,10,2024-11-15 15:00:00
10129,深圳,产品,8.5,1.0,本科,BYTESELL,电子商务,59,2024-01-11 12:00:00
10130,深圳,产品,30.0,5.0,本科,创鑫激光MAX,专用设备,5499,2024-03-11 08:00:00
10131,深圳,产品,32.5,5.0,本科,鹏元晟,家具/家电/家居,5499,2024-12-14 04:00:00
10132,深圳,产品,22.5,5.0,本科,深圳晨玺逐光科技,互联网,59,2024-12-24 11:00:00
10133,深圳,产品,30.0,0.0,学历不限,某大型通信/网络设备上市公司,通信/网络设备,10000,2024-11-27 10:00:00
10134,深圳,产品,20.0,1.0,大专,锦弘霖,电子/硬件开发,299,2024-12-22 16:00:00
10135,深圳,产品,20.0,3.0,本科,满动力,电子商务,299,2024-07-31 09:00:00
10136,深圳,产品,30.0,5.0,大专,神来一笔,电子商务,299,2024-03-23 23:00:00
10137,深圳,产品,32.5,5.0,本科,顺丰科技,互联网,5499,2024-07-05 10:00:00
10138,深圳,产品,10.5,3.0,大专,深圳市龙岗区金葵...,电子商务,59,2024-03-03 09:00:00
10139,深圳,产品,27.5,3.0,本科,真味生物,食品/饮料/烟酒,749,2024-12-25 11:00:00
10140,深圳,产品,65.0,5.0,本科,蜂助手,互联网,299,2024-09-07 03:00:00
10141,深圳,产品,70.0,5.0,本科,某大型半导体/芯片公司,半导体/芯片,5499,2024-06-12 12:00:00
10142,深圳,产品,27.5,3.0,本科,北京深眸科技有限公司,人工智能,59,2024-11-11 10:00:00
10143,深圳,产品,22.5,3.0,本科,百安帮科技,进出口贸易,59,2024-07-24 09:00:00
10144,深圳,产品,15.0,1.0,本科,沐腾科技,互联网,299,2024-11-24 16:00:00
10145,深圳,产品,22.5,3.0,本科,某大型在线教育上市公司,在线教育,10000,2024-06-16 14:00:00
10146,深圳,产品,13.5,3.0,本科,易米云,互联网,59,2024-09-28 08:00:00
10147,深圳,产品,16.0,1.0,本科,观麦,互联网,299,2024-12-15 23:00:00
10148,深圳,产品,20.0,0.0,本科,深圳明凡卓越科技服务,咨询,59,2024-05-17 15:00:00
10149,深圳,产品,22.5,5.0,本科,某大型机械设备公司,专用设备,5499,2024-07-17 11:00:00
10150,深圳,产品,25.0,3.0,本科,江元集团,电子/硬件开发,5499,2024-09-28 01:00:00
10151,深圳,产品,23.0,3.0,本科,吉阳智能,专用设备,5499,2024-07-22 14:00:00
10152,深圳,产品,22.5,3.0,本科,丽珠医药集团,医疗健康,10000,2024-08-29 11:00:00
10153,深圳,产品,23.0,3.0,本科,泛联科技,智能硬件,299,2024-04-19 14:00:00
10154,深圳,产品,20.0,3.0,本科,深圳冰川网络,游戏,5499,2024-02-23 10:00:00
10155,深圳,产品,20.0,3.0,本科,私募排排网,互联网金融,299,2024-04-27 22:00:00
10156,深圳,产品,16.0,0.0,本科,建木柔电,智能硬件,59,2024-04-26 11:00:00
10157,深圳,产品,17.5,3.0,本科,汇信昌,装修装饰,299,2024-03-17 13:00:00
10158,深圳,产品,7.5,1.0,本科,亚声威格,互联网,749,2024-04-03 14:00:00
10159,深圳,产品,17.0,3.0,本科,国能汇智,通信/网络设备,59,2024-07-15 08:00:00
10160,深圳,产品,20.0,5.0,本科,TILTA,电气机械/器材,299,2024-05-01 14:00:00
10161,深圳,产品,50.0,5.0,本科,某大型知名家具上市公司,家具/家电/家居,10000,2024-08-20 17:00:00
10162,深圳,产品,30.0,5.0,本科,某大型银行公司,银行,749,2024-11-19 14:00:00
10163,深圳,产品,27.5,5.0,本科,某大型智能硬件公司,智能硬件,5499,2024-05-09 14:00:00
10164,深圳,产品,55.0,5.0,本科,某国际大型智能硬件上市公司,智能硬件,5499,2024-08-21 15:00:00
10165,深圳,产品,20.0,0.0,本科,某大型知名计算机软件公司,计算机软件,10000,2024-04-20 22:00:00
10166,深圳,产品,7.0,3.0,本科,Jcvision,进出口贸易,59,2024-06-11 12:00:00
10167,深圳,产品,22.5,3.0,本科,桑椹汽配,电子商务,299,2024-03-05 18:00:00
10168,深圳,产品,10.5,1.0,本科,鲸诺科技,电子商务,299,2024-05-18 14:00:00
10169,深圳,产品,16.5,5.0,本科,河南海乐,通信/网络设备,299,2024-08-03 22:00:00
10170,深圳,产品,12.5,3.0,本科,丰巢网络技术有限公司,互联网,5499,2024-04-29 17:00:00
10171,深圳,产品,65.0,5.0,本科,某知名电子商务公司,电子商务,5499,2024-10-28 11:00:00
10172,深圳,产品,14.0,3.0,本科,中软国际,计算机软件,10000,2024-11-01 14:00:00
10173,深圳,产品,17.5,3.0,大专,新视智科,计算机服务,299,2024-09-27 19:00:00
10174,深圳,产品,37.5,5.0,本科,某中型消费电子进出口贸易公司,进出口贸易,299,2024-06-05 15:00:00
10175,深圳,产品,40.0,5.0,本科,某大型智能硬件公司,智能硬件,10000,2024-06-19 09:00:00
10176,深圳,产品,20.5,5.0,本科,众投互联,互联网,749,2024-08-31 18:00:00
10177,深圳,产品,45.0,5.0,本科,vivo,互联网,10000,2024-01-01 18:00:00
10178,深圳,产品,32.5,1.0,本科,某中型跨境电商外贸公司,电子商务,299,2024-08-24 13:00:00
10179,深圳,产品,12.5,3.0,本科,云积分科技,互联网,299,2024-08-08 09:00:00
10180,深圳,产品,15.5,0.0,本科,小树成长,计算机软件,59,2024-01-12 16:00:00
10181,深圳,产品,20.0,3.0,本科,某中型仪器仪表/工业自动化公司,仪器仪表/工业自动化,299,2024-07-18 14:00:00
10182,深圳,产品,12.5,1.0,本科,腾讯,互联网,10000,2024-09-10 10:00:00
10183,深圳,产品,150.0,5.0,本科,某大型计算机服务公司,计算机服务,749,2024-08-03 14:00:00
10184,深圳,产品,15.5,3.0,本科,宇信科技,计算机软件,5499,2024-10-06 12:00:00
10185,深圳,产品,30.0,3.0,本科,乐信集团,互联网,5499,2024-12-01 14:00:00
10186,深圳,产品,8.5,1.0,本科,领先康体,专用设备,299,2024-05-22 13:00:00
10187,深圳,产品,10.5,3.0,本科,铭昊创纪商贸有限公司,电子商务,59,2024-08-16 10:00:00
10188,深圳,产品,40.0,5.0,本科,可啦啦Kilala,互联网,749,2024-04-22 12:00:00
10189,深圳,产品,37.5,0.0,本科,某中型互联网公司,互联网,749,2024-03-22 14:00:00
10190,深圳,产品,16.0,3.0,本科,麦驰物联,智能硬件,749,2024-03-24 01:00:00
10191,深圳,产品,17.5,3.0,本科,深圳费滋科技,互联网,59,2024-09-18 09:00:00
10192,深圳,产品,20.0,5.0,本科,mongoso,计算机软件,59,2024-11-09 06:00:00
10193,深圳,产品,30.0,5.0,本科,同为股份,通信/网络设备,5499,2024-01-28 13:00:00
10194,深圳,产品,6.5,0.0,本科,创腾lightake,电子商务,299,2024-11-28 10:00:00
10195,深圳,产品,22.5,3.0,本科,汉熵通信,通信/网络设备,299,2024-03-02 12:00:00
10196,深圳,产品,25.0,3.0,本科,某大型电子/半导体/集成电路上市公司,电子/半导体/集成电路,5499,2024-12-12 09:00:00
10197,深圳,产品,18.5,1.0,本科,飞未云科,咨询,749,2024-11-26 09:00:00
10198,杭州,产品,8.5,0.0,大专,杭州越明年,通信/网络设备,59,2024-04-27 13:00:00
10199,杭州,产品,135.0,5.0,本科,某大型互联网OTO平台公司,互联网,5499,2024-07-20 13:00:00
10201,杭州,产品,25.0,3.0,本科,某中型计算机硬件公司,计算机硬件,749,2024-10-08 14:00:00
10202,杭州,产品,40.0,3.0,本科,某中型移动互联网视频创作平台公司,互联网,299,2024-12-31 14:00:00
10203,杭州,产品,17.5,5.0,本科,探世文化传媒,电子商务,59,2024-03-10 15:00:00
10204,杭州,产品,12.5,5.0,本科,杭州瞄瞄碰碰数字技术,互联网,59,2024-10-29 15:00:00
10205,杭州,产品,27.5,5.0,大专,某大型食品公司,食品/饮料/烟酒,749,2024-09-19 13:00:00
10206,杭州,产品,42.5,3.0,本科,某大型知名互联网上市公司,互联网,10000,2024-08-30 13:00:00
10207,杭州,产品,10.5,1.0,大专,AUDREYWANG,电子商务,59,2024-10-01 12:00:00
10208,杭州,产品,12.5,1.0,大专,钱皇丝绸,电子商务,299,2024-11-02 14:00:00
10209,杭州,产品,15.5,3.0,本科,杭州昆瀚,医疗器械,10,2024-01-20 09:00:00
10210,杭州,产品,9.0,1.0,大专,琨久,进出口贸易,59,2024-05-22 10:00:00
10211,杭州,产品,9.0,3.0,本科,诸老大,食品/饮料/烟酒,59,2024-05-28 17:00:00
10212,杭州,产品,32.0,3.0,本科,安能物流,公路物流,10000,2024-08-16 10:00:00
10213,杭州,产品,6.5,0.0,学历不限,胖胖哥PPGE,互联网,749,2024-08-19 15:00:00
10214,杭州,产品,42.5,3.0,本科,某大型知名互联网公司,互联网,10000,2024-01-24 11:00:00
10215,杭州,产品,25.0,5.0,大专,某大型电子商务公司,电子商务,299,2024-05-24 09:00:00
10216,杭州,产品,18.5,5.0,本科,杭州中技数字智能科技,互联网,59,2024-04-22 19:00:00
10217,杭州,产品,32.5,0.0,本科,杭州某大型已上市家用电器公司,家用电器,10000,2024-12-29 01:00:00
10218,杭州,产品,12.5,3.0,硕士,杭州优米仪器有限公司,仪器仪表,10,2024-11-19 08:00:00
10219,杭州,产品,20.0,3.0,本科,某中型红外热成像技术上市公司,其他行业,299,2024-05-07 14:00:00
10220,杭州,产品,65.0,5.0,本科,某大型知名互联网公司,互联网,10000,2024-07-30 09:00:00
10221,杭州,产品,12.5,3.0,大专,汉声科技,餐饮,59,2024-12-02 15:00:00
10222,杭州,产品,19.5,3.0,本科,芭荷传媒,社交网络与媒体,59,2024-04-10 09:00:00
10223,杭州,产品,30.0,3.0,本科,浙江某大型银行公司,银行,10000,2024-03-21 10:00:00
10224,杭州,产品,18.0,3.0,本科,声彩科技,电子商务,59,2024-03-25 10:00:00
10225,杭州,产品,11.5,3.0,本科,杭州前方信息,互联网,299,2024-09-29 00:00:00
10226,杭州,产品,57.5,3.0,本科,某500强上市公司,互联网,10000,2024-07-16 11:00:00
10227,杭州,产品,19.0,3.0,本科,国贸数字,进出口贸易,299,2024-08-29 09:00:00
10228,杭州,产品,45.0,5.0,本科,杭州某大型汽车研发公司,汽车研发/制造,5499,2024-10-15 09:00:00
